[PDF][PDF] Psychological change climate as a catalyst of readiness for change: A dominance analysis,https://www.researchgate.net/profile/Geert-Devos/publication/23646775_Psychological_change_climate_as_a_crucial_catalyst_of_readiness_for_change_a_dominance_analysis/links/0c96052661d2945fef000000/Psychological-change-climate-as-a-crucial-catalyst-of-readiness-for-change-a-dominance-analysis.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D,,https://www.researchgate.net/profile/Geert-Devos/publication/23646775_Psychological_change_climate_as_a_crucial_catalyst_of_readiness_for_change_a_dominance_analysis/links/0c96052661d2945fef000000/Psychological-change-climate-as-a-crucial-catalyst-of-readiness-for-change-a-dominance-analysis.pdf?_sg%5B0%5D=started_experiment_milestone&origin=journalDetail&_rtd=e30%3D,,"Bouckenooghe D, Devos G. Psychological change climate as a catalyst of readiness for change: A dominance analysis[J]. Departement of Management and Entrepreneurship Ghent University, 2007."
[HTML][HTML] Pediatric critical care and the climate emergency: our responsibilities and a call for change,https://www.frontiersin.org/articles/10.3389/fped.2020.00472/full,https://sci-hub.se/10.3389/fped.2020.00472/full,https://www.frontiersin.org/articles/10.3389/fped.2020.00472/full,10.3389/fped.2020.00472/full,"Wooldridge G, Murthy S. Pediatric critical care and the climate emergency: our responsibilities and a call for change[J]. Frontiers in Pediatrics, 2020, 8: 472."
A changing climate for community resource governance: threats and opportunities from climate change and the emerging carbon market,https://www.taylorfrancis.com/chapters/edit/10.4324/9781849775052-24/changing-climate-community-resource-governance-threats-opportunities-climate-change-emerging-carbon-market-maxwell-gomera-liz-rihoy-fred-nelson,https://sci-hub.se/10.4324/9781849775052-24/changing-climate-community-resource-governance-threats-opportunities-climate-change-emerging-carbon-market-maxwell-gomera-liz-rihoy-fred-nelson,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=5f78fa9842821fc3eab6be64a2a5df698818b295#page=311,10.4324/9781849775052-24/changing-climate-community-resource-governance-threats-opportunities-climate-change-emerging-carbon-market-maxwell-gomera-liz-rihoy-fred-nelson,"Gomera M, Rihoy L, Nelson F. A changing climate for community resource governance: threats and opportunities from climate change and the emerging carbon market[M]//Community rights, conservation and contested land. Routledge, 2010: 303-319."
"The Academic Climate for Women, 1973-1996: Any Change?.",https://eric.ed.gov/?id=EJ540542,,,,"Gorrell L. The Academic Climate for Women, 1973-1996: Any Change?[J]. Initiatives, 1996, 57(4): 29-33."
[PDF][PDF] Transforming food systems under climate change: Local to global policy as a catalyst for change,https://careclimatechange.org/wp-content/uploads/2019/07/CCAFS-WP-No.271-Local-to-global-policy-as-a-catalyst-for-change.pdf,,https://careclimatechange.org/wp-content/uploads/2019/07/CCAFS-WP-No.271-Local-to-global-policy-as-a-catalyst-for-change.pdf,,"Rawe T, Antonelli M, Chatrchyan A, et al. Transforming food systems under climate change: Local to global policy as a catalyst for change[J]. CGIAR Researc h Program on Climate Change, Agriculture and Food Security (CCAFS), 2019."
Improving School Climate for LGBT Youth: How You Can Make Change Now!,https://scholarlypublishingcollective.org/msup/qed/article-abstract/0/1/37/175928,,,,"Langmuir M. Improving School Climate for LGBT Youth: How You Can Make Change Now![J]. QED: A Journal in GLBTQ Worldmaking, 2013 (1): 37-42."
Accounting for change and innovativeness: organizational climate change or renewable organizational energy?,http://arionline.uitm.edu.my/ojs/index.php/APMAJ/article/view/729,,http://arionline.uitm.edu.my/ojs/index.php/APMAJ/article/download/729/436,,"Black H. Accounting for change and innovativeness: organizational climate change or renewable organizational energy?[J]. Asia-Pacific Management Accounting Journal, 2018, 13(1): 77-105."
[引用][C] … strategy by soliciting residents' views Creating a Climate for Change: Communicating Climate Change and Facilitating Social Change ed SC Moser and L …,,,,,"Pratt L G, Rabkin S. Listening to the audience: San Diego hones its communication strategy by soliciting residents’ views Creating a Climate for Change: Communicating Climate Change and Facilitating Social Change ed SC Moser and L Dilling[J]. 2006."
[引用][C] Creating a climate for change: Critical reflection and organisations,,,,,Gardner F. Creating a climate for change: Critical reflection and organisations[J]. 2007.
"[PDF][PDF] Land-based climate change mitigation, land grabbing and conflict: understanding intersections and linkages, exploring actions for change",https://www.eur.nl/sites/corporate/files/CMCP_72-Hunsberger_et_al.pdf,,https://www.eur.nl/sites/corporate/files/CMCP_72-Hunsberger_et_al.pdf,,"Hunsberger C, Corbera E, Borras Jr S M, et al. Land-based climate change mitigation, land grabbing and conflict: understanding intersections and linkages, exploring actions for change[J]. MOSAIC Working Paper Series, 2015 (1)."
[引用][C] A climate for change: A trustee's guide to understanding and addressing climate risk,,,,,"Mercer Investment Consulting, Inc. A climate for change: A trustee's guide to understanding and addressing climate risk[M]. Carbon Trust, 2005."
[引用][C] Dealing with climate contrarians Creating a Climate for Change: Communicating Climate Change and Facilitating Social Change ed S Moser and L Dilling,,,,,McCright A M. Dealing with climate contrarians Creating a Climate for Change: Communicating Climate Change and Facilitating Social Change ed S Moser and L Dilling[J]. 2007.
[引用][C] Creating a climate for change: communicating climate change and facilitating social change–By Susanne C Moser and Lisa Dilling,https://rgs-ibg.onlinelibrary.wiley.com/doi/abs/10.1111/j.1475-4762.2009.00933_2.x,https://sci-hub.se/10.1111/j.1475-4762.2009.00933_2.x,https://cdn1.booksdl.org/index.php?req=10.1111/j.1475-4762.2009.00933_2.x,10.1111/j.1475-4762.2009.00933_2.x,Bailey I. Creating a climate for change: communicating climate change and facilitating social change–By Susanne C Moser and Lisa Dilling[J]. 2010.
[引用][C] A climate for change: Meeting investor demand for climate and ESG information at the SEC,,,,,"Lee A H. A climate for change: Meeting investor demand for climate and ESG information at the SEC[J]. Center for American Progress, Washington, DC, USA, 2021."
"Climate change, agriculture and food security: a strategy for change",https://cgspace.cgiar.org/handle/10568/33395,,https://cgspace.cgiar.org/bitstream/handle/10568/33395/StrategyForChange.pdf?sequence=1&isAllowed=y,,"Moorhead A. Climate change, agriculture and food security: a strategy for change[J]. 2009."
[引用][C] A climate for change: Understanding women's vulnerabilty and adaptive capacity to climate change from ActionAid's rights-based approach-case studies from …,,,,,"Morioka K, Aid A. A climate for change: Understanding women's vulnerabilty and adaptive capacity to climate change from ActionAid's rights-based approach-case studies from Papua New Guinea and Solomon Islands[J]. Action Aid Australia, 2012: 11-78."
"[引用][C] Creating the Climate for Change–Building Capacities to Mobilise Investments, background document for the Tenth Special Session of the Governing Council of …",,,,,"Usher E. Creating the Climate for Change–Building Capacities to Mobilise Investments, background document for the Tenth Special Session of the Governing Council of UNEP[C]//Global Ministerial Environment Forum, The Principality of Monaco. 2008: 20-22."
[引用][C] Our common future: a climate for change,,,,,Brundtland G H. Our common future: a climate for change[C]//Proceedings of the world conference on the changing atmosphere: implications for global security. 1988: 27-30.
Modelling climate change impact on cultural heritage the European project climate for culture,https://books.google.com/books?hl=zh-CN&lr=&id=Q9XKBQAAQBAJ&oi=fnd&pg=PA45&dq=+climate+for+change&ots=REDo0_RxeY&sig=z3k4DYDiTQ9UWCGpoDg1aC_QmN4,,,,"Leissner J, Kilian R, Antretter F, et al. Modelling climate change impact on cultural heritage the European project climate for culture[C]//Urban Habitat Constructions Under Catastrophic Events: Proceedings of the COST C26 Action Final Conference. London, UK: CRC Press, 2010: 45."
A hot climate for civil society engagement with climate change and water in Durban,https://www.taylorfrancis.com/chapters/edit/10.4324/9780203556047-17/hot-climate-civil-society-engagement-climate-change-water-durban-mary-galvin,https://sci-hub.se/10.4324/9780203556047-17/hot-climate-civil-society-engagement-climate-change-water-durban-mary-galvin,https://cdn1.booksdl.org/index.php?req=10.4324/9780203556047-17/hot-climate-civil-society-engagement-climate-change-water-durban-mary-galvin,10.4324/9780203556047-17/hot-climate-civil-society-engagement-climate-change-water-durban-mary-galvin,"Galvin M. A hot climate for civil society engagement with climate change and water in Durban[M]//Water and Climate Change in Africa. Routledge, 2013: 77-84."
[引用][C] Weather or climate change in creating a climate for change: Communicating climate change,,,,,"Bostrom A, Lashof D. Weather or climate change in creating a climate for change: Communicating climate change[J]. 2007."
Harnessing place attachment for local climate mitigation? Hypothesising connections between broadening representations of place and readiness for change,https://www.tandfonline.com/doi/abs/10.1080/13549839.2018.1488824,https://zero.sci-hub.se/6970/34a23ff8915e70610afc70f716f6286d/upham2018.pdf,https://vbn.aau.dk/ws/files/311338793/Harnessing_place_attachment_for_local_climate_mitigation.2018.JFPDFC.pdf,10.1080/13549839.2018.1488824,"Upham P, Johansen K, Bögel P M, et al. Harnessing place attachment for local climate mitigation? Hypothesising connections between broadening representations of place and readiness for change[J]. Local Environment, 2018, 23(9): 912-919."
[引用][C] Schools and sustainability: A climate for change?,,,,,Ofsted. Schools and sustainability: A climate for change?[J]. 2008.
"The policy climate for climate change in Virginia: Overview of adaptation policy, planning and implementation landscape",https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/sglum5&section=17,,ftp://cola.gmu.edu/pub/kinter/GMU/VA_climate/Stiles_etal_Sea_Grant_Law_2013.pdf,,"Stiles W, Mitchell M, Hartley T. The policy climate for climate change in Virginia: Overview of adaptation policy, planning and implementation landscape[J]. Sea Grant L. & Pol'y J., 2012, 5: 15."
[引用][C] Creating a Climate for Change: Cultural Safety and Humility in Health Services Delivery for First Nations and Aboriginal Peoples in British Columbia,,,,,"First Nations Health Authority. Creating a Climate for Change: Cultural Safety and Humility in Health Services Delivery for First Nations and Aboriginal Peoples in British Columbia[M]. First Nations Health Authority, 2016."
Voting for change: An international study of students' willingness to support measures to ameliorate climate change,https://link.springer.com/article/10.1007/s11165-019-09864-2,https://sci-hub.se/10.1007/s11165-019-09864-2,https://cdn1.booksdl.org/index.php?req=10.1007/s11165-019-09864-2,10.1007/s11165-019-09864-2,"Skamp K, Boyes E, Stanisstreet M, et al. Voting for change: An international study of students’ willingness to support measures to ameliorate climate change[J]. Research in Science Education, 2021, 51: 861-887."
[PDF][PDF] CREATING A CLIMATE FOR CHANGE.,https://hrcak.srce.hr/file/26605,,https://hrcak.srce.hr/file/26605,,"Moser S C, Dilling L. CREATING A CLIMATE FOR CHANGE[J]."
[引用][C] Creating the climate for change,,,,,"Kane K. Creating the climate for change[J]. Managing change to reduce resistance, 2005: 21-29."
"[引用][C] … and political challenges of climate change) In: Moser S, Dilling L (eds) Creating a climate for change: communicating climate change & facilitating social change",,,,,"Kane K. Creating the climate for change[J]. Managing change to reduce resistance, 2005: 21-29."
[引用][C] Climate for change. Urban regeneration in cultural heritage housing,,,,,"Kane K. Creating the climate for change[J]. Managing change to reduce resistance, 2005: 21-29."
"[引用][C] Creating a Climate for Change: Communicating Climate Change—Facilitating Social Change, eds Moser S, Dilling L",,,,,"Kane K. Creating the climate for change[J]. Managing change to reduce resistance, 2005: 21-29."
[PDF][PDF] CREATING A CLIMATE FOR CHANGE.,https://hrcak.srce.hr/file/26605,,https://hrcak.srce.hr/file/26605,,"Moser S C, Dilling L. CREATING A CLIMATE FOR CHANGE[J]."
[引用][C] Creating the climate for change,,,,,"Kane K. Creating the climate for change[J]. Managing change to reduce resistance, 2005: 21-29."
"[引用][C] … and political challenges of climate change) In: Moser S, Dilling L (eds) Creating a climate for change: communicating climate change & facilitating social change",,,,,"Jamieson D. The moral and political challenges of climate change) In: Moser S, Dilling L (eds) Creating a climate for change: communicating climate change & facilitating social change[J]. 2006."
[引用][C] Climate for change. Urban regeneration in cultural heritage housing,,,,,"Flyen C, Flyen A C, Hauge Å L, et al. Climate for change. Urban regeneration in cultural heritage housing[J]. ENHR-European Network for Housing Research, Lisboa, 2015."
"[引用][C] Creating a Climate for Change: Communicating Climate Change—Facilitating Social Change, eds Moser S, Dilling L",,,,,"Bostrom A, Lashof D. Creating a Climate for Change: Communicating Climate Change—Facilitating Social Change, eds Moser S, Dilling L[J]. 2007."
[引用][C] Creating a climate for change: Essential schools in Louisville,,,,,"Cushman K. Creating a climate for change: Essential schools in Louisville[J]. Horace, 1991, 7(5): 1-8."
[引用][C] Creating a climate for change: Lessons learned from the 1991–1996 institutes on integrating service with academic study,,,,,"Compact C. Creating a climate for change: Lessons learned from the 1991–1996 institutes on integrating service with academic study[J]. Providence (RI): Campus Compact, 1997."
[引用][C] Climate for change: an actual perspective on global warming and its potential impact on insurers,,,,,"Peara A, Mills E. Climate for change: an actual perspective on global warming and its potential impact on insurers[J]. Contingencies: Journal of the American Academy of Actuaries, 1999: 16-23."
Energy for change: introduction to the special issue on Energy & Climate,https://direct.mit.edu/itgg/article-abstract/4/4/3/9606,,https://direct.mit.edu/itgg/article-pdf/4/4/3/705394/itgg.2009.4.4.3.pdf,,"Holdren J P. Energy for change: introduction to the special issue on Energy & Climate[J]. Innovations: Technology, Governance, Globalization, 2009, 4(4): 3-11."
Too old for agility? Employee age and readiness for change toward scrum—The moderating roles of age climate and subjective age,https://academic.oup.com/workar/article-abstract/7/3/174/6168338,,https://scholar.archive.org/work/dikmavthjrgpzd2dzrwzhju54u/access/wayback/https://watermark.silverchair.com/waab005.pdf?token=AQECAHi208BE49Ooan9kkhW_Ercy7Dm3ZL_9Cf3qfKAc485ysgAAArwwggK4BgkqhkiG9w0BBwagggKpMIICpQIBADCCAp4GCSqGSIb3DQEHATAeBglghkgBZQMEAS4wEQQMfTuvAHkEJDnZUpe1AgEQgIICb1_zJz_cz3Ga6au7x_vCn9uFb__tiNQVFFbogtVDHDGDNVyu-i80lnOORCWb_t18TxBntZYOiYZtXahN649ubulAQeFQeDwzP41YTzWUtXQFosujnE6mXMmhEaexocSgBgTC_IKOkcYWAFIdd6HHAnItAbi6vfzDg5HrlU-VmEHtzRswadKnar5f_dJtg8G7zwhUiGg8o98jyN5l9WEljTuC5FAJcgoIvzsbXPlfviHc9Tchoqeco_13Pyj4IlmT9jZlOOaMklDn2yNNWnm8JIU_O5w-akd22MuSDUDu0JFTp82Hs3tDu_OEHlVGMwHM_vkEnpfrrdz292Qee1R8eGibcLM9XIJJIQa6M_dwJck7TppMsPvuEG8K_qWcRGlVw-aRIsDbrcoxNJ5Phuxz22YxZt9VT46wjs_0pkXdulkONxuYL3L8ReSg244UlWz8NGuebbtrQXXKEz_6C_fKwpQq3-KFzvc1hR3d5A-pz62xBv0XLtsPzVNi_Alv-Nf_8Wl3Kq2CBeVPmNvzwoGVa1aytBArcLVC3b5Q7VFvAiGjtch4Vxd_Buuazd7f_75270jozuOoZmJdhoybMtHtEVze4-IDrmsrLhUz3Eiww77ZPJ0e8imuRZVMikNI0ecCsmi3KqBLZ_fNlOKk6-kI027wezTEqKxqz2t2bUX0n7V58DE2dFbagxZRLt0pB1ckm1de1PvgxS1T3Bug60l5dQfuRhg7fALtSw1-o5ZkX_2mduH-qPxYb1oVsJ4x1pzVxK9f9ULxyiTKm7EFfXy4Xlq8WMe67fsdLYiX5PgpH4H97vECOeEYOn9Vwo2tRXmz,,"Drazic I, Schermuly C C. Too old for agility? Employee age and readiness for change toward scrum—The moderating roles of age climate and subjective age[J]. Work, Aging and Retirement, 2021, 7(3): 174-196."
"[PDF][PDF] Development, forest conservation and adaptation to climate change: a case for integrated community-based sustainability in rural Vanuatu",https://niue-data.sprep.org/system/files/101_0.pdf,,https://niue-data.sprep.org/system/files/101_0.pdf,,"Warrick O. Development, forest conservation and adaptation to climate change: a case for integrated community-based sustainability in rural Vanuatu[C]//ANZSEE Conference: Reinventing Sustainability: A Climate for Change, July. 2007: 3-6."
[引用][C] red (2007) Creating a Climate for Change–Communicating Climate Change and Facilitating Social Change,,,,,"Moser S C, Dilling L. red (2007) Creating a Climate for Change–Communicating Climate Change and Facilitating Social Change[J]."
[引用][C] Creating a climate for change: Communicating climate change and facilitating social change,,,,,Boykoff M T. Creating a climate for change: Communicating climate change and facilitating social change[J]. 2009.
[引用][C] The fishing and mariculture industries (Croatia). A climate for change: climate change and its impacts on society and economy in Croatia,,,,,"Glamuzina B, Dulčić J. The fishing and mariculture industries (Croatia). A climate for change: climate change and its impacts on society and economy in Croatia[J]. Human Development Report. UNDP in Croatia, Zagreb, 2009: 150-164."
"The relationship between organizational climate, perceived organizational support, employee participation, and readiness for change within the Norwegian police …",https://www.duo.uio.no/handle/10852/63361,,https://www.duo.uio.no/bitstream/handle/10852/63361/Motland_MasterThesis.pdf?sequence=1,,"Motland K. The relationship between organizational climate, perceived organizational support, employee participation, and readiness for change within the Norwegian police service[D]. , 2018."
Philosophy and the Climate Crisis: An Agenda for Change,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4193608,,https://www.researchgate.net/profile/Paul-Schuetze-3/publication/363173435_Philosophy_and_the_Climate_Crisis_An_Agenda_for_Change/links/631066691ddd44702125f318/Philosophy-and-the-Climate-Crisis-An-Agenda-for-Change.pdf,,"Schütze P, Haueis P. Philosophy and the Climate Crisis: An Agenda for Change[J]. Available at SSRN, 2022."
An experimental rooftop greenery setup in a subtropical/hot-humid climate for sustainable development and mitigation of climate change,https://ieeexplore.ieee.org/abstract/document/9242972/,,https://www.researchgate.net/profile/Ahmad-Sedaghat/publication/346596720_An_Experimental_Rooftop_Greenery_Setup_in_a_SubtropicalHot-Humid_Climate_for_Sustainable_Development_and_Mitigation_of_Climate_Change/links/605a1592a6fdccbfea0011d5/An-Experimental-Rooftop-Greenery-Setup-in-a-Subtropical-Hot-Humid-Climate-for-Sustainable-Development-and-Mitigation-of-Climate-Change.pdf,,"Sabati M, Rasul M G, Anwar M, et al. An experimental rooftop greenery setup in a subtropical/hot-humid climate for sustainable development and mitigation of climate change[C]//2020 Fifteenth International Conference on Ecological Vehicles and Renewable Energies (EVER). IEEE, 2020: 1-6."
[引用][C] Beyond-control youth in the juvenile court—The climate for change,,,,,"Gough A R. Beyond-control youth in the juvenile court—The climate for change[J]. Beyond Control: Status Offenders in the Juvenile Court, 1977: 271-296."
"[引用][C] Maintenance Activity: Creating a Climate for Change'in But Is It Art, The Spirit of Art as Activism, ed. Nina Felshin",,,,,"Phillips P. Maintenance Activity: Creating a Climate for Change'in But Is It Art, The Spirit of Art as Activism, ed. Nina Felshin[J]. 1995."
[引用][C] Creating a climate for change: The influence of Luther Gerlach in critical thinking about climate policy,https://ora.ox.ac.uk/objects/uuid:ebb3aa2a-4c3f-4c89-802f-9dd0ac60c93d,,,,Rayner S. Creating a climate for change: The influence of Luther Gerlach in critical thinking about climate policy[J]. 2007.
[引用][C] European Union Enlargement and the Solution of the 'Cyprus issue': Creating a Climate for Change,,,,,"Christou G. European Union Enlargement and the Solution of the ‘Cyprus issue’: Creating a Climate for Change[J]. Agora without Frontiers, 2003, 8(4): 383-403."
"Climate change, coastal communities and governance: Developing solutions for change in Australia",https://books.google.com/books?hl=zh-CN&lr=&id=cIxK3g0uucAC&oi=fnd&pg=PA306&dq=+climate+for+change&ots=d_ekLFEFJ6&sig=RzxUqSumsE_gdLIpdCBuOz5KsaA,,,,"Nursey-Bray M. Climate change, coastal communities and governance: Developing solutions for change in Australia[J]. Integrated Coastal Zone Management. West Sussex: Wiley-Blackwell, 2009: 306-317."
[引用][C] States should create a Climate for Change,,,,,"van der Veer J. States should create a Climate for Change[J]. Financial Times, 2007: 13."
[引用][C] A Climate for Change,,,,,"McLachlan T, Goldring F. A Climate for Change[J]. 1992."
[引用][C] … : Portland's 30-day program to lose 5000 pounds Creating a Climate for Change: Communicating Climate Change and Facilitating Social Change ed SC Moser …,,,,,"Rabkin S, Gershon D. Changing the world one household at a time: Portland’s 30-day program to lose 5000 pounds Creating a Climate for Change: Communicating Climate Change and Facilitating Social Change ed SC Moser and L Dilling[J]. 2006."
[引用][C] 2007: Creating a climate for change: Communicating climate change and facilitating social change,,,,,"Moser S C, Dilling L. 2007: Creating a climate for change: Communicating climate change and facilitating social change[J]."
[引用][C] A Climate for Change: Climate change and its impacts on society and economy in Croatia”,,,,,"Branković Č, Bray J, Callaway J, et al. A Climate for Change: Climate change and its impacts on society and economy in Croatia”[J]. Human Development Report–Croatia, 2008."
Creating extension programs for change: forest landowners and climate change communication,https://www.tandfonline.com/doi/abs/10.1080/1533015X.2013.876305,https://sci-hub.se/10.1080/1533015X.2013.876305,https://cdn1.booksdl.org/index.php?req=10.1080/1533015X.2013.876305,10.1080/1533015X.2013.876305,"Krantz S, Monroe M, Bartels W L. Creating extension programs for change: forest landowners and climate change communication[J]. Applied Environmental Education & Communication, 2013, 12(4): 272-279."
[引用][C] Climate for Change: A Trustee's Guide to Understanding and Addressing Climate Risk,,,,,IGCC A. Climate for Change: A Trustee’s Guide to Understanding and Addressing Climate Risk[J]. 2005.
[引用][C] Reasons for hope: Creating a climate for change and resiliency,,,,,"Embry D D. Reasons for hope: Creating a climate for change and resiliency[J]. Violence and childhood trauma: Understanding and responding to the effects of violence on young children. Cleveland, OH: Urban Child Research Center, 2007."
"[引用][C] The relationship of job satisfaction, individual characteristics and leadership style to corporate culture beliefs and climate for change",,,,,"Ray B G M. The relationship of job satisfaction, individual characteristics and leadership style to corporate culture beliefs and climate for change[J]. Unpublished doctoral dissertation, East Texas State University, 1989."
"[引用][C] A climate for change: education, training and the community psychiatric nurse.",https://ethos.bl.uk/OrderDetails.do?uin=uk.bl.ethos.292257,,,,"Holenstein H. A climate for change: education, training and the community psychiatric nurse[D]. Manchester Polytechnic, 1991."
"… , gay, bisexual, and transgender health: a survey of attitudes, knowledge, preparedness, campus climate, and student recommendations for change in four midwestern …",https://link.springer.com/article/10.1007/s40670-018-0536-3,https://sci-hub.se/10.1007/s40670-018-0536-3,https://www.academia.edu/download/86998998/s40670-018-0536-320220604-1-1b5d924.pdf,10.1007/s40670-018-0536-3,"Beck Dallaghan G L, Medder J, Zabinski J, et al. Lesbian, gay, bisexual, and transgender health: a survey of attitudes, knowledge, preparedness, campus climate, and student recommendations for change in four midwestern medical schools[J]. Medical Science Educator, 2018, 28: 181-189."
[图书][B] A Climate for Denial: Why Some People Still Reject Climate Change Science,https://books.google.com/books?hl=zh-CN&lr=&id=3zdtDwAAQBAJ&oi=fnd&pg=PT9&dq=+climate+for+change&ots=lm53PcLQFE&sig=cz9JVEj2YsZgHpA2BxFZpbI65HA,,,,"Sinanian A. A Climate for Denial: Why Some People Still Reject Climate Change Science[M]. Enproc Pty Ltd, 2018."
Testing for climate change: An application of the two-phase regression model,https://journals.ametsoc.org/view/journals/apme/26/10/1520-0450_1987_026_1401_tfccaa_2_0_co_2.xml,,,,"Solow A R. Testing for climate change: An application of the two-phase regression model[J]. Journal of Applied Meteorology and Climatology, 1987, 26(10): 1401-1405."
[引用][C] A Climate for Change,,,,,"Landau S, Legro S, Vlasic S. A Climate for Change[J]. UNDP in Croatia, 2009: 284."
[PDF][PDF] Learning for change in a changing climate: A community-based education perspective,https://research-repository.griffith.edu.au/bitstream/handle/10072/366405/Gaillard_2012_02Thesis%20.pdf?sequence=1,,https://research-repository.griffith.edu.au/bitstream/handle/10072/366405/Gaillard_2012_02Thesis%20.pdf?sequence=1,,"Gaillard E. Learning for change in a changing climate: A community-based education perspective[D]. Griffith University, 2012."
[引用][C] … point: creating a climate for change in Moser SC and Dilling L eds Creating a climate for change: communicating climate change and facilitating social change …,,,,,Moser S C. Toward the social tipping point: creating a climate for change in Moser SC and Dilling L eds Creating a climate for change: communicating climate change and facilitating social change Cambridge University Press[J]. 2007.
Sex offender treatment in the United States: the current climate and an unexpected opportunity for change,https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/tulr84&section=23,,,,"Tregilgas K. Sex offender treatment in the United States: the current climate and an unexpected opportunity for change[J]. Tul. L. Rev., 2009, 84: 729."
[HTML][HTML] Planning for change? Assessing the integration of climate change and land-based livelihoods in Colorado BLM planning documents,https://link.springer.com/article/10.1007/s10113-020-01590-0,https://sci-hub.se/10.1007/s10113-020-01590-0,https://link.springer.com/article/10.1007/s10113-020-01590-0,10.1007/s10113-020-01590-0,"Nave J, Knapp C N, McNeeley S. Planning for change? Assessing the integration of climate change and land-based livelihoods in Colorado BLM planning documents[J]. Regional Environmental Change, 2020, 20(1): 29."
[引用][C] A Climate for Change: Meeting Investor Demand for Climate and ESG Information at the SEC,,,,,Herren Lee A. A Climate for Change: Meeting Investor Demand for Climate and ESG Information at the SEC[J]. 2021.
"[引用][C] Foreword» en Moser, S. e DILLING, L.(eds.) Creating a Climate for Change. Communicating Climate Change and Facilitating Social Change",,,,,"Kates R W. Foreword» en Moser, S. e DILLING, L.(eds.) Creating a Climate for Change. Communicating Climate Change and Facilitating Social Change[J]. 2007."
[引用][C] A Climate for Change: Climate Change and its Impacts on Society and Economy in Croatia,,,,,"Landau S, Legro S, Vlašić S. A Climate for Change: Climate Change and its Impacts on Society and Economy in Croatia[J]. Human Development Report. Zagreb: UNDP. Retrieved from http://hdr. undp. org/sites/default/files/nhdr_2008_en_croatia. pdf, 2008."
[引用][C] Envisioning a climate for change,,,,,Sassor R R. Envisioning a climate for change[J]. 2015.
[引用][C] Right Climate for Change: Carbon Footprinting for Scottish Local Authorities,,,,,"Paul A, Minx J, Owen A, et al. Right Climate for Change: Carbon Footprinting for Scottish Local Authorities[J]. Stirling, Local Footprints: Footprinting Support for Local Authorities, 2008."
"[引用][C] The Relationship of Job Satisfaction, Individual Characteristics, and Leadership Behaviors to Corporate Cultural Beliefs and Climate for Change",,,,,"Ray B. The Relationship of Job Satisfaction, Individual Characteristics, and Leadership Behaviors to Corporate Cultural Beliefs and Climate for Change[J]. Commerce, TX, East Texas State University, 1989."
[引用][C] The current crises in mathematics and science education: A climate for change,,,,,Wirzup I. The current crises in mathematics and science education: A climate for change[C]//Proceedings of the Ninth Annual Research Symposium of the Phi Delta Kappa Chapter of Northwestern University: The nature of mathematics and science education in a global society. 1986: 3-11.
Integrated suburban neighbourhood adaptation due to climate change: local stakeholders' views on potential pathways for change,https://www.emerald.com/insight/content/doi/10.1108/SS-01-2013-0008/full/html,https://sci-hub.se/10.1108/SS-01-2013-0008/full/html,https://cdn1.booksdl.org/index.php?req=10.1108/SS-01-2013-0008/full/html,10.1108/SS-01-2013-0008/full/html,"Smith I, Williams K, Hopkins D, et al. Integrated suburban neighbourhood adaptation due to climate change: local stakeholders’ views on potential pathways for change[J]. Structural Survey, 2013."
"[引用][C] Climate for Change, Non-State Actors..., 102-4. 3. Jon Birger Skjaerseth,“",,,,,"Newell P. Climate for Change, Non-State Actors..., 102-4. 3. Jon Birger Skjaerseth,“[J]. The climate policy of the EC: too hot to handle, 25-45."
Teachers for Change: An Elementary School Collaborative Program for Enhancing School Climate.,https://eric.ed.gov/?id=ED362287,,https://files.eric.ed.gov/fulltext/ED362287.pdf,,Dana N F. Teachers for Change: An Elementary School Collaborative Program for Enhancing School Climate[J]. 1993.
[引用][C] Bop: The Climate for Change,,,,,"Collier J L. Bop: The Climate for Change[J]. New Grove Online, 2007."
[引用][C] Innovations with staying power: Creating a climate for change,,,,,"Brown R. Innovations with staying power: Creating a climate for change[J]. English Leadership Quarterly, 1999, 22(2): 13-17."
[引用][C] Popularising mathematics—Creating a climate for change,,,,,"Blane D. Popularising mathematics—Creating a climate for change[J]. Whither Mathematics, 1990: 337."
[引用][C] lf There is Climate for Change,,,,,"Gordon G G, Goldberg B E. lf There is Climate for Change[J]. Management review, 2009, 45."
[引用][C] Building a climate for Change,,,,,"Goverse T. Building a climate for Change[J]. Reducing CO2 emissions through materials innovation in the European building industry, 2003."
[引用][C] # itstartswithme: Creating a climate for change,,,,,First Nations Health Authority. # itstartswithme: Creating a climate for change[J].
[引用][C] Communique from Creating the Climate for Change,,,,,"SEFI U. Communique from Creating the Climate for Change[J]. Sustainable Energy Finance. Bonn, Germany, 2004: 1-2."
[引用][C] Organisational Climate for Change in Schools',,,,,"McGeown V. Organisational Climate for Change in Schools'[J]. New University of Ulster, 1979."
"[引用][C] Durban: A Climate for Change: Transforming Africa's Future,'",,,,,"Municipality E T. Durban: A Climate for Change: Transforming Africa’s Future,’[J]. Durban, South Africa, 2011."
